"ID","Marker","BioSample.Accession","Mitogenome.accession","Mitochondrial.clade","Sex.qPCR","Age","Region","Location","Year","Month","Day","Membership.rad","Membership.wgs","Q1.rad","Q2.rad","Q3.rad","Q4.rad","Q5.rad","Q1.wgs","Q2.wgs","Q3.wgs","Q4.wgs","Q5.wgs","Q6.wgs","O.Hom.rad","E.Hom.rad","F.rad","O.Hom.wgs","E.Hom.wgs","F.wgs"
"S_20_00832","ddRADseq","SAMN36656289",NA,NA,NA,19,"North Western Hudson Bay","Chesterfield_Inlet",1999,9,22,"HBSC",NA,0.079872,0.646707,0.146596,0.09494,0.031885,NA,NA,NA,NA,NA,NA,18367,18395,-0.00462,NA,NA,NA
"S_20_00833","ddRADseq","SAMN36656290",NA,NA,"F",16,"North Western Hudson Bay","Chesterfield_Inlet",1999,NA,NA,"HBSC",NA,0.064171,0.67309,0.186805,0.05703,0.018903,NA,NA,NA,NA,NA,NA,18266,18510.8,-0.0401,NA,NA,NA
"S_20_00834","ddRADseq","SAMN36656291",NA,NA,"M",21,"North Western Hudson Bay","Chesterfield_Inlet",1999,NA,NA,"HBSC",NA,0.05252,0.599739,0.260072,0.047198,0.040471,NA,NA,NA,NA,NA,NA,18229,18148.2,0.01356,NA,NA,NA
"S_20_01022","Both","SAMN36656398","OQ554017","Clade D","F",5,"North Western Hudson Bay","Whale_Cove",1997,8,10,"HBSC","HBSC",0.089183,0.515555,0.317633,0.077619,0.00001,0.670346,0.030588,0.015015,0.078465,0.200367,0.005218,17762,17461.2,0.05317,622543,604704.1,0.0993
"S_20_01074","ddRADseq","SAMN36656427",NA,NA,"F",21,"North Western Hudson Bay","Chesterfield_Inlet",1999,9,22,"HBSC",NA,0.016526,0.612107,0.222326,0.065943,0.083098,NA,NA,NA,NA,NA,NA,18204,18498.8,-0.04828,NA,NA,NA
"S_20_01076","ddRADseq","SAMN36656428",NA,NA,"M",30,"North Western Hudson Bay","Chesterfield_Inlet",1999,9,19,"HBSC",NA,0.008025,0.642685,0.18264,0.092043,0.074606,NA,NA,NA,NA,NA,NA,16537,17949.5,-0.24115,NA,NA,NA
"S_20_01077","ddRADseq","SAMN36656429",NA,NA,"M",35,"North Western Hudson Bay","Chesterfield_Inlet",1999,9,18,"LGR",NA,0.05588,0.120986,0.159922,0.031576,0.631635,NA,NA,NA,NA,NA,NA,17725,17653,0.01256,NA,NA,NA
"S_20_01078","Both","SAMN36656430","OQ554025","Clade D","F",4,"North Western Hudson Bay","Chesterfield_Inlet_Fish Bay",1999,9,15,"HBSC","HBSC",0.018732,0.649483,0.267453,0.043695,0.020637,0.675668,0.021314,0.031541,0.085227,0.185186,0.001063,18189,18200.5,-0.00192,576102,548486.8,0.16707
"S_20_01079","Both","SAMN36656431","OQ554026","Clade D","F",17,"North Western Hudson Bay","Chesterfield_Inlet",1999,9,NA,"HBSC","HBSC",0.051993,0.50559,0.307233,0.094139,0.041045,0.664037,0.027066,0.03088,0.087828,0.173412,0.016776,18451,18344.2,0.0177,614366,587730.1,0.15141
"S_20_01080","ddRADseq","SAMN36656432",NA,NA,"F",9,"North Western Hudson Bay","Chesterfield_Inlet",1999,9,NA,"HBSC",NA,0.065575,0.64513,0.205687,0.080867,0.002741,NA,NA,NA,NA,NA,NA,18422,18536.7,-0.01875,NA,NA,NA
"S_20_01081","ddRADseq","SAMN36656433",NA,NA,NA,33,"North Western Hudson Bay","Chesterfield_Inlet",1999,9,22,"HBSC",NA,0.067547,0.538757,0.259947,0.086331,0.047417,NA,NA,NA,NA,NA,NA,18402,18517.3,-0.01887,NA,NA,NA
"S_20_01230","lcWGS","SAMN36656485","OQ554050","Clade D","M",NA,"North Western Hudson Bay","Arviat",2009,8,20,NA,"HBSC",NA,NA,NA,NA,NA,0.636412,0.021891,0.010999,0.082648,0.241723,0.006327,NA,NA,NA,631879,619947,0.06499
"S_20_01233","lcWGS","SAMN36656486","OQ554051","Clade D","M",NA,"North Western Hudson Bay","Arviat",2009,8,20,NA,"HBSC",NA,NA,NA,NA,NA,0.688242,0.00001,0.006818,0.085566,0.217481,0.001882,NA,NA,NA,635173,629202.1,0.0321
"S_20_01250","lcWGS","SAMN36656487","OQ554052","Clade D","M",13,"North Western Hudson Bay","Arviat_McConnell_River",1999,8,11,NA,"HBSC",NA,NA,NA,NA,NA,0.621172,0.01147,0.022953,0.054562,0.245797,0.044047,NA,NA,NA,636657,643550.3,-0.03629
"S_20_01282","lcWGS","SAMN36656497","OQ554062","Clade D","F",7,"North Western Hudson Bay","Arviat_Sentry_Island",2005,8,24,NA,"HBSC",NA,NA,NA,NA,NA,0.602377,0.003789,0.039948,0.097417,0.210726,0.045743,NA,NA,NA,628676,638779.5,-0.05349
"S_20_01288","lcWGS","SAMN36656498","OQ554063","Clade D","F",22,"North Western Hudson Bay",NA,1999,8,25,NA,"HBSC",NA,NA,NA,NA,NA,0.593192,0.006369,0.00001,0.117996,0.252353,0.030081,NA,NA,NA,636983,635739.6,0.00662
"S_20_01290","lcWGS","SAMN36656499","OQ554064","Clade A","F",38,"North Western Hudson Bay","Sannirut",1999,8,19,NA,"HBSC",NA,NA,NA,NA,NA,0.611037,0.020497,0.031256,0.085422,0.214949,0.03684,NA,NA,NA,632357,624475.6,0.04264
"S_20_01294","lcWGS","SAMN36656500","OQ554065",NA,"M",17,"North Western Hudson Bay","Arviat Point",2005,7,13,NA,"HBSC",NA,NA,NA,NA,NA,0.272943,0.00001,0.477298,0.058699,0.150291,0.040759,NA,NA,NA,576091,636840.1,-0.32288
"S_20_01296","lcWGS","SAMN36656501","OQ554066","Clade D","M",13,"North Western Hudson Bay","Arviat Point",2005,7,13,NA,"HBSC",NA,NA,NA,NA,NA,0.499031,0.010763,0.14864,0.066603,0.222139,0.052824,NA,NA,NA,640367,638030.8,0.0124
"S_20_01298","lcWGS","SAMN36656502","OQ554067","Clade D","F",25,"North Western Hudson Bay","Arviat",1999,8,19,NA,"HBSC",NA,NA,NA,NA,NA,0.632288,0.008111,0.013223,0.049591,0.265647,0.03114,NA,NA,NA,641413,643607.6,-0.01155
"S_20_01308","lcWGS","SAMN36656503","OQ554068","Clade D","M",33,"North Western Hudson Bay","Arviat Point",2005,8,NA,NA,"HBSC",NA,NA,NA,NA,NA,0.624659,0.00312,0.029675,0.041553,0.289333,0.01166,NA,NA,NA,638542,639194.2,-0.00345
"S_20_01310","lcWGS","SAMN36656504","OQ554069","Clade D","F",16,"North Western Hudson Bay","Arviat_Qiqiqtaarjuk",1999,8,19,NA,"HBSC",NA,NA,NA,NA,NA,0.655652,0.015037,0.016688,0.046823,0.22014,0.04566,NA,NA,NA,634263,634560.5,-0.00159
"S_20_01317","lcWGS","SAMN36656505","OQ554070","Clade A","M",21,"North Western Hudson Bay","Wilson_Bay",1997,8,15,NA,"HBSC",NA,NA,NA,NA,NA,0.598342,0.002049,0.038194,0.066419,0.239453,0.055542,NA,NA,NA,635936,639508.1,-0.01891
"S_20_01322","lcWGS","SAMN36656506","OQ554071","Clade D","M",10,"North Western Hudson Bay","Whale_Cove",1997,8,9,NA,"HBSC",NA,NA,NA,NA,NA,0.636131,0.014187,0.01975,0.068225,0.238126,0.023581,NA,NA,NA,636813,636814.2,-0.00001
"S_20_01363","lcWGS","SAMN36656518","OQ554083","Clade D","F",39,"North Western Hudson Bay","Arviaraajut",2014,7,30,NA,"HBSC",NA,NA,NA,NA,NA,0.60811,0.031614,0.007848,0.104234,0.21337,0.034824,NA,NA,NA,622179,604951.7,0.09606
"S_20_01366","lcWGS","SAMN36656519","OQ554084","Clade A","F",13,"North Western Hudson Bay","Arviat_Point",2014,7,28,NA,"HBSC",NA,NA,NA,NA,NA,0.635042,0.01077,0.02004,0.037077,0.26243,0.034642,NA,NA,NA,636334,637136.7,-0.00427
"S_20_01374","lcWGS","SAMN36656520","OQ554085","Clade D","M",12,"North Western Hudson Bay","Arviat",2008,8,18,NA,"HBSC",NA,NA,NA,NA,NA,0.566311,0.00001,0.03255,0.09131,0.258048,0.051772,NA,NA,NA,633204,642672.9,-0.04991
"S_20_01375","lcWGS","SAMN36656521","OQ554086","Clade D","M",18,"North Western Hudson Bay","Arviat",1999,8,NA,NA,"HBSC",NA,NA,NA,NA,NA,0.542713,0.015624,0.072735,0.08391,0.249786,0.035231,NA,NA,NA,631408,623138.7,0.04484
"S_20_01419","lcWGS","SAMN36656537","OQ554102","Clade D","M",NA,"North Western Hudson Bay",NA,2011,8,6,NA,"HBSC",NA,NA,NA,NA,NA,0.637922,0.017637,0.013354,0.071966,0.257259,0.001861,NA,NA,NA,637894,631488.2,0.03434
"S_20_01514","lcWGS","SAMN36656561","OQ554127","Clade D","F",NA,"North Western Hudson Bay","Arviat",2012,8,12,NA,"HBSC",NA,NA,NA,NA,NA,0.593683,0.024025,0.018978,0.075496,0.259688,0.02813,NA,NA,NA,633328,620974.5,0.06722
"S_20_01516","lcWGS","SAMN36656562","OQ554128","Clade D","M",NA,"North Western Hudson Bay","Arviat",2012,8,27,NA,"HBSC",NA,NA,NA,NA,NA,0.636263,0.00001,0.031801,0.032474,0.265249,0.034202,NA,NA,NA,635405,638090.6,-0.01426
"S_20_01551","lcWGS","SAMN36656567","OQ554133","Clade C","M",NA,"North Western Hudson Bay","Arviat_McConnell_River",2010,7,28,NA,"HBSC",NA,NA,NA,NA,NA,0.636117,0.00001,0.021531,0.058523,0.235612,0.048206,NA,NA,NA,635024,639978.1,-0.02619
"S_20_01553","lcWGS","SAMN36656568","OQ554134","Clade D","M",32,"North Western Hudson Bay","Wolf_Esker_Reef",2011,8,9,NA,"HBSC",NA,NA,NA,NA,NA,0.522187,0.020433,0.12602,0.051308,0.221501,0.058552,NA,NA,NA,634609,635093.6,-0.00258
"S_20_01555","lcWGS","SAMN36656569","OQ554135","Clade D","F",43,"North Western Hudson Bay","Point_Amarualik",2014,8,23,NA,"HBSC",NA,NA,NA,NA,NA,0.657853,0.011335,0.021273,0.079837,0.205672,0.024031,NA,NA,NA,635196,633250.8,0.01038
"S_20_01562","lcWGS","SAMN36656571","OQ554137","Clade D","F",NA,"North Western Hudson Bay","Arviat_Sentry_Island",2009,8,24,NA,"HBSC",NA,NA,NA,NA,NA,0.58594,0.021349,0.004623,0.140988,0.219306,0.027795,NA,NA,NA,630108,620998.5,0.0495
"S_20_01567","lcWGS","SAMN36656572","OQ554138","Clade D","F",NA,"North Western Hudson Bay","Wolf_Esker_Reef",2009,8,25,NA,"HBSC",NA,NA,NA,NA,NA,0.891906,0.016174,0.00001,0.08278,0.00001,0.00912,NA,NA,NA,632749,626992.6,0.03102
"S_20_01590","lcWGS","SAMN36656575","OQ554141","Clade D","M",NA,"North Western Hudson Bay","Arviat_Sentry_Island",2010,7,30,NA,"HBSC",NA,NA,NA,NA,NA,0.517733,0.028364,0.122239,0.056746,0.197748,0.07717,NA,NA,NA,641012,635068.6,0.03167
"S_20_01594","lcWGS","SAMN36656576","OQ554142","Clade D","F",NA,"North Western Hudson Bay","Arviat_McConnell_River",2009,7,26,NA,"HBSC",NA,NA,NA,NA,NA,0.49192,0.016866,0.13164,0.081775,0.239814,0.037985,NA,NA,NA,633857,628476.3,0.02891
"S_20_03508","ddRADseq","SAMN36656873",NA,NA,"M",NA,"North Western Hudson Bay","Churchill",1992,7,4,"HBSC",NA,0.031032,0.585089,0.21139,0.063147,0.109342,NA,NA,NA,NA,NA,NA,18463,18554.1,-0.01486,NA,NA,NA
"S_20_03512","ddRADseq","SAMN36656877",NA,NA,"M",NA,"North Western Hudson Bay","Churchill",2015,7,14,"HBSC",NA,0.06441,0.414893,0.274248,0.164991,0.081459,NA,NA,NA,NA,NA,NA,18552,18171.7,0.06331,NA,NA,NA
"S_20_03514","ddRADseq","SAMN36656878",NA,NA,"M",NA,"North Western Hudson Bay","Churchill",2015,7,11,"HBSC",NA,0.071433,0.382093,0.249641,0.178738,0.118096,NA,NA,NA,NA,NA,NA,18680,18483.6,0.03216,NA,NA,NA
"S_20_03515","Both","SAMN36656879","MW316240    ",NA,"M",NA,"North Western Hudson Bay","Churchill",2015,7,12,"HBSC","HBSC",0.101102,0.351577,0.349045,0.092738,0.105537,0.522675,0.025615,0.113272,0.112446,0.208539,0.017453,18038,17427.7,0.10779,623394,609974.2,0.07404
"S_20_03516","ddRADseq","SAMN36656880",NA,NA,NA,NA,"North Western Hudson Bay","Churchill",2015,7,14,"HBSC",NA,0.071749,0.368237,0.298214,0.144087,0.117713,NA,NA,NA,NA,NA,NA,18182,17942.8,0.04044,NA,NA,NA
"S_20_03517","Both","SAMN36656881","MW316242    ",NA,"F",NA,"North Western Hudson Bay","Churchill",2015,8,8,"HBSC","HBSC",0.064849,0.444618,0.209527,0.157303,0.123704,0.52299,0.01752,0.135202,0.055342,0.229845,0.039102,18576,18406.4,0.02792,635063,631153.5,0.02095
"S_20_03519","ddRADseq","SAMN36656882",NA,NA,"F",NA,"North Western Hudson Bay","Churchill",2015,7,10,"HBSC",NA,0.052517,0.370062,0.254594,0.191738,0.131089,NA,NA,NA,NA,NA,NA,18429,18305,0.02058,NA,NA,NA
"S_20_03520","ddRADseq","SAMN36656883",NA,NA,"F",NA,"North Western Hudson Bay","Churchill",2015,7,10,"HBSC",NA,0.092575,0.381921,0.31547,0.151737,0.058297,NA,NA,NA,NA,NA,NA,18545,17958.2,0.09838,NA,NA,NA
"S_20_03521","ddRADseq","SAMN36656884",NA,NA,"M",NA,"North Western Hudson Bay","Churchill",2015,7,14,"HBSC",NA,0.034394,0.415559,0.298099,0.186323,0.065625,NA,NA,NA,NA,NA,NA,18510,18439.9,0.01149,NA,NA,NA
"S_20_00642","ddRADseq","SAMN36656153",NA,NA,"F",40,"North Hudson Bay","Coral_Harbour",1993,7,25,"HBSC",NA,0.083676,0.571748,0.297185,0.013008,0.034383,NA,NA,NA,NA,NA,NA,17874,17715,0.02766,NA,NA,NA
"S_20_00643","ddRADseq","SAMN36656154",NA,NA,"M",32,"North Hudson Bay","Coral_Harbour",1993,7,27,"HBSC",NA,0.098826,0.587819,0.275065,0.017305,0.020985,NA,NA,NA,NA,NA,NA,18194,18116.6,0.01303,NA,NA,NA
"S_20_00644","ddRADseq","SAMN36656155",NA,NA,"F",22,"North Hudson Bay","Coral_Harbour",1993,7,26,"HBSC",NA,0.062734,0.533871,0.346453,0.005425,0.051517,NA,NA,NA,NA,NA,NA,17947,17955.9,-0.00151,NA,NA,NA
"S_20_00645","ddRADseq","SAMN36656156",NA,NA,"M",28,"North Hudson Bay","Coral_Harbour",1993,7,26,"HBSC",NA,0.048885,0.573491,0.282343,0.03492,0.060361,NA,NA,NA,NA,NA,NA,18071,18301.6,-0.03824,NA,NA,NA
"S_20_00924","ddRADseq","SAMN36656339",NA,NA,"M",53,"North Hudson Bay","Repulse_Bay",2002,8,3,"HBSC",NA,0.070105,0.511568,0.350544,0.067773,0.00001,NA,NA,NA,NA,NA,NA,17935,17781.8,0.02648,NA,NA,NA
"S_20_00925","ddRADseq","SAMN36656340",NA,NA,"F",17,"North Hudson Bay","Repulse_Bay_Hurd Channel",2002,9,13,"HBSC",NA,0.069282,0.550553,0.250885,0.069615,0.059664,NA,NA,NA,NA,NA,NA,18097,18248.5,-0.02523,NA,NA,NA
"S_20_00926","ddRADseq","SAMN36656341",NA,NA,"M",24,"North Hudson Bay","Repulse_Bay_Lyon Inlet",2002,9,NA,"HBSC",NA,0.022664,0.641706,0.215346,0.065208,0.055076,NA,NA,NA,NA,NA,NA,18113,18481.2,-0.06043,NA,NA,NA
"S_20_00927","ddRADseq","SAMN36656342",NA,NA,"M",22,"North Hudson Bay","Repulse_Bay_Nauyad",2002,9,22,"HBSC",NA,0.04533,0.604447,0.252144,0.084758,0.013321,NA,NA,NA,NA,NA,NA,18419,18538.7,-0.01956,NA,NA,NA
"S_20_00928","ddRADseq","SAMN36656343",NA,NA,"M",36,"North Hudson Bay","Coral_Harbour",1993,7,26,"HBSC",NA,0.039597,0.646311,0.25139,0.038328,0.024374,NA,NA,NA,NA,NA,NA,18304,18469.2,-0.0271,NA,NA,NA
"S_20_00929","Both","SAMN36656344","OQ554012","Clade D","M",27,"North Hudson Bay","Coral_Harbour",1993,7,27,"HBSC","HBSC",0.06576,0.68813,0.196016,0.043553,0.006541,0.571014,0.005503,0.006914,0.108146,0.265664,0.042759,18423,18561.9,-0.02266,635450,636365,-0.00486
"S_20_00930","ddRADseq","SAMN36656345",NA,NA,"F",42,"North Hudson Bay","Coral_Harbour",1993,7,26,"HBSC",NA,0.073039,0.517347,0.277967,0.094699,0.036948,NA,NA,NA,NA,NA,NA,17853,17656.3,0.03439,NA,NA,NA
"S_20_00943","ddRADseq","SAMN36656346",NA,NA,"M",37,"North Hudson Bay","Coral_Harbour",1996,9,11,"HBSC",NA,0.07774,0.597826,0.216215,0.079631,0.028587,NA,NA,NA,NA,NA,NA,18232,18014.8,0.03681,NA,NA,NA
"S_20_00944","Both","SAMN36656347","OQ554013","Clade D","M",23,"North Hudson Bay","Coral_Harbour",1996,9,25,"HBSC","HBSC",0.035286,0.414243,0.258226,0.177776,0.114469,0.541058,0.048232,0.09797,0.070994,0.215532,0.026215,18494,18518.6,-0.00403,594476,569317.9,0.14729
"S_20_00945","ddRADseq","SAMN36656348",NA,NA,"F",25,"North Hudson Bay","Coral_Harbour",1996,9,25,"HBSC",NA,0.095228,0.423797,0.312382,0.144693,0.0239,NA,NA,NA,NA,NA,NA,18223,18058.4,0.02778,NA,NA,NA
"S_20_00948","Both","SAMN36656349","OQ554014","Clade D","F",8,"North Hudson Bay","Coral_Harbour",1996,9,16,"HBSC","HBSC",0.118467,0.359423,0.279008,0.204641,0.038461,0.550232,0.018938,0.110033,0.102787,0.218,0.00001,17284,16908.8,0.06952,624484,600538.2,0.13362
"S_20_00951","ddRADseq","SAMN36656350",NA,NA,"M",26,"North Hudson Bay","Repulse_Bay_White Island",2001,8,27,"HBSC",NA,0.086808,0.441062,0.466107,0.006012,0.00001,NA,NA,NA,NA,NA,NA,17616,17082.4,0.09728,NA,NA,NA
"S_20_00952","ddRADseq","SAMN36656351",NA,NA,"M",15,"North Hudson Bay","Repulse_Bay",2002,9,22,"HBSC",NA,0.030298,0.663342,0.192811,0.063417,0.050131,NA,NA,NA,NA,NA,NA,18280,18554.7,-0.04484,NA,NA,NA
"S_20_00954","ddRADseq","SAMN36656352",NA,NA,"F",14,"North Hudson Bay","Repulse_Bay_White Island",2001,8,27,"HBSC",NA,0.03699,0.538983,0.308598,0.115419,0.00001,NA,NA,NA,NA,NA,NA,18423,18548.3,-0.02045,NA,NA,NA
"S_20_00955","ddRADseq","SAMN36656353",NA,NA,"M",44,"North Hudson Bay","Repulse_Bay_Near Tikiraq",2001,9,3,"HBSC",NA,0.073204,0.623805,0.260354,0.037441,0.005197,NA,NA,NA,NA,NA,NA,18265,18267.1,-0.00034,NA,NA,NA
"S_20_00957","ddRADseq","SAMN36656354",NA,NA,"F",21,"North Hudson Bay","Repulse_Bay",2001,9,20,"HBSC",NA,0.101321,0.582496,0.232133,0.036091,0.04796,NA,NA,NA,NA,NA,NA,18005,17711.6,0.05096,NA,NA,NA
"S_20_00959","ddRADseq","SAMN36656355",NA,NA,"M",10,"North Hudson Bay","Repulse_Bay",2002,9,22,"HBSC",NA,0.054849,0.59473,0.247465,0.048534,0.054422,NA,NA,NA,NA,NA,NA,18409,18389.8,0.00317,NA,NA,NA
"S_20_01029","ddRADseq","SAMN36656403",NA,NA,"M",NA,"North Hudson Bay","Repulse_Bay",1997,8,28,"HBSC",NA,0.106643,0.501406,0.334089,0.044682,0.01318,NA,NA,NA,NA,NA,NA,17510,17024.4,0.08895,NA,NA,NA
"S_20_01030","ddRADseq","SAMN36656404",NA,NA,"F",NA,"North Hudson Bay","Repulse_Bay",1997,8,23,"HBSC",NA,0.041626,0.591242,0.259765,0.055238,0.052129,NA,NA,NA,NA,NA,NA,18135,18302.8,-0.02783,NA,NA,NA
"S_20_01031","ddRADseq","SAMN36656405",NA,NA,NA,NA,"North Hudson Bay","Repulse_Bay",2006,8,12,"HBSC",NA,0.151653,0.355467,0.349689,0.10757,0.035621,NA,NA,NA,NA,NA,NA,16999,16310,0.13447,NA,NA,NA
"S_20_01044","ddRADseq","SAMN36656410",NA,NA,NA,34,"North Hudson Bay","Coral_Harbour",1999,NA,NA,"HBSC",NA,0.06306,0.657059,0.255063,0.00001,0.024809,NA,NA,NA,NA,NA,NA,17773,17868,-0.01629,NA,NA,NA
"S_20_01045","ddRADseq","SAMN36656411",NA,NA,"M",41,"North Hudson Bay","Coral_Harbour",1999,8,17,"HBSC",NA,0.140915,0.511293,0.347771,0.00001,0.00001,NA,NA,NA,NA,NA,NA,17466,17001.7,0.08571,NA,NA,NA
"S_20_01046","ddRADseq","SAMN36656412",NA,NA,NA,30,"North Hudson Bay","Coral_Harbour",1999,8,16,"HBSC",NA,0.087893,0.614383,0.253165,0.00001,0.044549,NA,NA,NA,NA,NA,NA,17130,17310.7,-0.0325,NA,NA,NA
"S_20_01047","ddRADseq","SAMN36656413",NA,NA,"M",15,"North Hudson Bay","Coral_Harbour",1999,8,16,"HBSC",NA,0.120084,0.49899,0.356989,0.023521,0.000416,NA,NA,NA,NA,NA,NA,17038,16495.3,0.10467,NA,NA,NA
"S_20_01048","ddRADseq","SAMN36656414",NA,NA,NA,30,"North Hudson Bay","Coral_Harbour",1999,8,17,"HBSC",NA,0.040373,0.635328,0.271529,0.031786,0.020985,NA,NA,NA,NA,NA,NA,18361,18552.2,-0.0312,NA,NA,NA
"S_20_01049","ddRADseq","SAMN36656415",NA,NA,"M",13,"North Hudson Bay","Coral_Harbour",1999,NA,NA,"HBSC",NA,0.060901,0.52092,0.324981,0.059104,0.034094,NA,NA,NA,NA,NA,NA,18486,18413.6,0.01193,NA,NA,NA
"S_20_01051","Both","SAMN36656416","OQ554019","Clade D","M",21,"North Hudson Bay","Coral_Harbour",1999,8,16,"HBSC","HBSC",0.031266,0.567343,0.274028,0.050683,0.07668,0.607031,0.018789,0.01194,0.0991,0.22954,0.0336,18261,18420.5,-0.02627,630441,624695.3,0.03107
"S_20_01052","lcWGS","SAMN36656417","OQ554020","Clade C","M",21,"North Hudson Bay","Coral_Harbour",1999,8,16,NA,"HBSC",NA,NA,NA,NA,NA,0.618072,0.017095,0.014671,0.139862,0.210289,0.00001,NA,NA,NA,637343,623619,0.07425
"S_20_01061","ddRADseq","SAMN36656418",NA,NA,"F",13,"North Hudson Bay","Coral_Harbour_Nunaguluk",2000,9,2,"HBSC",NA,0.053557,0.627597,0.195903,0.112105,0.010838,NA,NA,NA,NA,NA,NA,18205,18477.7,-0.04471,NA,NA,NA
"S_20_01062","Both","SAMN36656419","OQ554021","Clade D","F",9,"North Hudson Bay","Coral_Harbour_Snafu",2000,8,24,"HBSC","HBSC",0.059758,0.544691,0.297021,0.07076,0.027771,0.582033,0.025,0.039625,0.092153,0.226671,0.034518,17867,18037,-0.02879,642166,631695.4,0.05609
"S_20_01063","Both","SAMN36656420","OQ554022","Clade D","F",13,"North Hudson Bay","Coral_Harbour_Bear_Island",2000,8,25,"HBSC","HBSC",0.05455,0.607116,0.240662,0.038029,0.059642,0.572784,0.016415,0.00001,0.086657,0.275916,0.048219,18364,18566.7,-0.03306,638532,635668.3,0.01525
"S_20_01065","ddRADseq","SAMN36656421",NA,NA,"M",5,"North Hudson Bay","Coral_Harbour",2000,8,24,"HBSC",NA,0.070499,0.58261,0.228877,0.071986,0.046028,NA,NA,NA,NA,NA,NA,17642,18059.1,-0.07042,NA,NA,NA
"S_20_01066","Both","SAMN36656422","OQ554023","Clade D","F",8,"North Hudson Bay","Coral_Harbour",2000,8,24,"HBSC","HBSC",0.113229,0.533642,0.307333,0.032239,0.013557,0.662449,0.001937,0.010433,0.065181,0.229472,0.030529,17855,17644.2,0.0369,636316,645004.3,-0.04566
"S_20_01067","lcWGS","SAMN36656423","OQ554024","Clade D","F",5,"North Hudson Bay","Coral_Harbour_Kirchoffer_Point",2000,8,24,NA,"HBSC",NA,NA,NA,NA,NA,0.566,0.01193,0.013515,0.093998,0.256156,0.058401,NA,NA,NA,632509,636076.6,-0.01896
"S_20_01068","ddRADseq","SAMN36656424",NA,NA,"M",9,"North Hudson Bay","Coral_Harbour_Prairie_Point",2000,8,26,"HBSC",NA,0.07811,0.560264,0.279746,0.064667,0.017213,NA,NA,NA,NA,NA,NA,17262,17128.8,0.02424,NA,NA,NA
"S_20_01071","ddRADseq","SAMN36656425",NA,NA,NA,23,"North Hudson Bay","Coral_Harbour_Snafu",2000,9,5,"HBSC",NA,0.036616,0.637184,0.268623,0.013582,0.043994,NA,NA,NA,NA,NA,NA,18239,18373.3,-0.02219,NA,NA,NA
"S_20_01072","ddRADseq","SAMN36656426",NA,NA,"F",4,"North Hudson Bay","Coral_Harbour_Nunaguluk",2000,8,22,"HBSC",NA,0.067713,0.665879,0.182664,0.036433,0.047312,NA,NA,NA,NA,NA,NA,17824,17865.6,-0.00714,NA,NA,NA
"S_20_01259","lcWGS","SAMN36656489","OQ554054","Clade A","M",33,"North Hudson Bay",NA,2007,8,16,NA,"HBSC",NA,NA,NA,NA,NA,0.602183,0.02035,0.015141,0.084969,0.244366,0.032991,NA,NA,NA,642234,632244.6,0.05349
"S_20_01260","lcWGS","SAMN36656490","OQ554055","Clade D","M",36,"North Hudson Bay",NA,2007,8,16,NA,"HBSC",NA,NA,NA,NA,NA,0.596502,0.023289,0.004039,0.090768,0.264251,0.021152,NA,NA,NA,640323,627713.7,0.06791
"S_20_01261","lcWGS","SAMN36656491","OQ554056","Clade D","F",17,"North Hudson Bay",NA,2007,8,14,NA,"HBSC",NA,NA,NA,NA,NA,0.560925,0.029658,0.027237,0.09641,0.236358,0.049412,NA,NA,NA,629549,623360,0.03352
"S_20_01279","lcWGS","SAMN36656496","OQ554061","Clade D","M",18,"North Hudson Bay","Coral_Harbour_Bear_Island",2000,8,25,NA,"HBSC",NA,NA,NA,NA,NA,0.5587,0.021792,0.010223,0.103814,0.254713,0.050759,NA,NA,NA,630590,624563.5,0.03262
"S_20_01359","lcWGS","SAMN36656517","OQ554082","Clade C","F",NA,"North Hudson Bay","Snafu",2009,8,17,NA,"HBSC",NA,NA,NA,NA,NA,0.607128,0.01123,0.01715,0.0771,0.240323,0.047069,NA,NA,NA,638930,641848.8,-0.01541
"S_20_01384","lcWGS","SAMN36656522","OQ554087","Clade D","M",9,"North Hudson Bay","Coral_Harbour_Bear_Island",2001,8,8,NA,"HBSC",NA,NA,NA,NA,NA,0.508931,0.019897,0.028092,0.101658,0.287078,0.054343,NA,NA,NA,639434,641030.3,-0.00844
"S_20_01388","lcWGS","SAMN36656524","OQ554089","Clade D","M",26,"North Hudson Bay","Native_Point",2001,7,27,NA,"HBSC",NA,NA,NA,NA,NA,0.570043,0.007438,0.024281,0.115013,0.25819,0.025034,NA,NA,NA,630337,626136,0.02266
"S_20_01390","lcWGS","SAMN36656525","OQ554090","Clade D","M",29,"North Hudson Bay","Native_Point",2001,7,27,NA,"HBSC",NA,NA,NA,NA,NA,0.541523,0.012218,0.004651,0.121797,0.257727,0.062085,NA,NA,NA,634527,629912.2,0.02477
"S_20_01391","lcWGS","SAMN36656526","OQ554091","Clade C","M",5,"North Hudson Bay","Coral_Harbour",2001,8,3,NA,"HBSC",NA,NA,NA,NA,NA,0.201907,0.030179,0.048651,0.313351,0.260539,0.145374,NA,NA,NA,638596,635037.5,0.01898
"S_20_01392","lcWGS","SAMN36656527","OQ554092","Clade D","M",NA,"North Hudson Bay","Native_Point",2001,7,27,NA,"HBSC",NA,NA,NA,NA,NA,0.530225,0.00915,0.024857,0.107906,0.287352,0.040511,NA,NA,NA,638030,644222.1,-0.03258
