SsampleID,ID_GQ,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,K,Region,Membership
S_20_04124,9.RES.2008.BELUGA.ADN_20_05525.S_20_04124.dl.n_s.bam,0.349848,1.00E-05,0.05773,0.592413,NA,NA,NA,NA,NA,NA,4,RES,RES
S_20_03555,131.SAN.1996.BELUGA.ADN_20_05224.S_20_03555.dl.n_s.bam,0.680918,0.022915,0.02115,0.275017,NA,NA,NA,NA,NA,NA,4,BEL,HBSC
S_20_03731,118.SAN.2010.BELUGA.ADN_20_05165.S_20_03731.dl.n_s.bam,0.707308,0.023679,0.076203,0.19281,NA,NA,NA,NA,NA,NA,4,BEL,HBSC
S_20_03795,132.SAN.1996.BELUGA.ADN_20_05994.S_20_03795.dl.n_s.bam,0.495555,0.014188,0.034637,0.455621,NA,NA,NA,NA,NA,NA,4,BEL,SEHB
S_20_04048,188.SAN.2017.BELUGA.ADN_20_05449.S_20_04048.dl.n_s.bam,0.72176,0.011659,0.046771,0.219809,NA,NA,NA,NA,NA,NA,4,BEL,HBSC
S_20_04063,123.SAN.2019.BELUGA.ADN_20_05464.S_20_04063.dl.n_s.bam,0.733181,0.003279,0.090055,0.173485,NA,NA,NA,NA,NA,NA,4,BEL,HBSC
S_20_01151,83.SEH.2020.BELUGA.ADN_20_04608.S_20_01151.dl.n_s.bam,1.00E-05,1.00E-05,0.99997,1.00E-05,NA,NA,NA,NA,NA,NA,4,SEH,JAM-BEL
S_20_01152,80.SEH.2019.BELUGA.ADN_20_04598.S_20_01152.dl.n_s.bam,0.647319,0.019425,0.054301,0.278956,NA,NA,NA,NA,NA,NA,4,SEH,HBSC
S_20_01174,82.SEH.2020.BELUGA.ADN_20_04577.S_20_01174.dl.n_s.bam,0.755997,0.014594,0.063952,0.165458,NA,NA,NA,NA,NA,NA,4,SEH,HBSC
S_20_01175,79.SEH.2019.BELUGA.ADN_20_04594.S_20_01175.dl.n_s.bam,1.00E-05,1.00E-05,0.99997,1.00E-05,NA,NA,NA,NA,NA,NA,4,SEH,JAM-BEL
S_20_01727,78.SEH.2019.BELUGA.ADN_20_04583.S_20_01727.dl.n_s.bam,0.441587,1.00E-05,0.326846,0.231557,NA,NA,NA,NA,NA,NA,4,SEH,HBSC
S_20_01734,86.SEH.2020.BELUGA.ADN_20_04592.S_20_01734.dl.n_s.bam,0.955132,0.018698,0.02015,0.006019,NA,NA,NA,NA,NA,NA,4,SEH,HBSC
S_20_01736,81.SEH.2019.BELUGA.ADN_20_04582.S_20_01736.dl.n_s.bam,1.00E-05,1.00E-05,0.99997,1.00E-05,NA,NA,NA,NA,NA,NA,4,SEH,JAM-BEL
S_20_01744,84.SEH.2020.BELUGA.ADN_20_04578.S_20_01744.dl.n_s.bam,0.700225,0.013534,0.073844,0.212398,NA,NA,NA,NA,NA,NA,4,SEH,HBSC
S_20_02890,85.SEH.2020.BELUGA.ADN_20_03840.S_20_02890.dl.n_s.bam,1.00E-05,1.00E-05,0.99997,1.00E-05,NA,NA,NA,NA,NA,NA,4,SEH,JAM-BEL
S_20_01160,257.SHS.2019.BELUGA.ADN_20_04609.S_20_01160.dl.n_s.bam,0.661561,0.004239,0.027116,0.307084,NA,NA,NA,NA,NA,NA,4,SHS,HBSC
S_20_01162,258.SHS.2019.BELUGA.ADN_20_04558.S_20_01162.dl.n_s.bam,0.54106,0.007956,0.225466,0.225518,NA,NA,NA,NA,NA,NA,4,SHS,HBSC
S_20_01165,259.SHS.2019.BELUGA.ADN_20_04604.S_20_01165.dl.n_s.bam,0.645841,0.022905,0.036093,0.295161,NA,NA,NA,NA,NA,NA,4,SHS,HBSC
S_20_01169,278.SHS.2020.BELUGA.ADN_20_04603.S_20_01169.dl.n_s.bam,0.642667,0.011178,0.042787,0.303367,NA,NA,NA,NA,NA,NA,4,SHS,HBSC
S_20_01754,277.SHS.2020.BELUGA.ADN_20_04585.S_20_01754.dl.n_s.bam,0.488187,0.009822,0.04617,0.455822,NA,NA,NA,NA,NA,NA,4,SHS,SEHB
S_20_01883,260.SHS.1994.BELUGA.ADN_20_02823.S_20_01883.dl.n_s.bam,0.676758,0.010176,0.015063,0.298004,NA,NA,NA,NA,NA,NA,4,SHS,HBSC
S_20_02022,247.SHS.2013.BELUGA.ADN_20_04095.S_20_02022.dl.n_s.bam,0.499782,0.022069,0.024722,0.453426,NA,NA,NA,NA,NA,NA,4,SHS,SEHB
S_20_02024,244.SHS.2013.BELUGA.ADN_20_04097.S_20_02024.dl.n_s.bam,0.712383,0.035598,0.062042,0.189978,NA,NA,NA,NA,NA,NA,4,SHS,HBSC
S_20_02138,271.SHS.2002.BELUGA.ADN_20_04117.S_20_02138.dl.n_s.bam,0.667536,0.012575,0.025572,0.294317,NA,NA,NA,NA,NA,NA,4,SHS,HBSC
S_20_03385,249.SHS.2018.BELUGA.ADN_20_05060.S_20_03385.dl.n_s.bam,0.66355,0.028449,0.009387,0.298614,NA,NA,NA,NA,NA,NA,4,SHS,HBSC
S_20_03396,248.SHS.2018.BELUGA.ADN_20_05071.S_20_03396.dl.n_s.bam,0.723628,0.021218,0.035298,0.219856,NA,NA,NA,NA,NA,NA,4,SHS,HBSC
S_20_03551,274.SHS.2017.BELUGA.ADN_20_04518.S_20_03551.dl.n_s.bam,0.71382,0.011649,0.023513,0.251018,NA,NA,NA,NA,NA,NA,4,SHS,HBSC
S_20_01766,364.SLE.2017.BELUGA.ADN_20_04281.S_20_01766.dl.n_s.bam,1.00E-05,0.99997,1.00E-05,1.00E-05,NA,NA,NA,NA,NA,NA,4,SLE,SLE
S_20_01779,363.SLE.2009.BELUGA.ADN_20_04495.S_20_01779.dl.n_s.bam,1.00E-05,0.99997,1.00E-05,1.00E-05,NA,NA,NA,NA,NA,NA,4,SLE,SLE
S_20_03531,354.SLE.2019.BELUGA.ADN_20_05814.S_20_03531.dl.n_s.bam,1.00E-05,0.99997,1.00E-05,1.00E-05,NA,NA,NA,NA,NA,NA,4,SLE,SLE
S_20_03532,345.SLE.2019.BELUGA.ADN_20_05796.S_20_03532.dl.n_s.bam,1.00E-05,0.99997,1.00E-05,1.00E-05,NA,NA,NA,NA,NA,NA,4,SLE,SLE
S_20_03664,353.SLE.2009.BELUGA.ADN_20_04293.S_20_03664.dl.n_s.bam,1.00E-05,0.99997,1.00E-05,1.00E-05,NA,NA,NA,NA,NA,NA,4,SLE,SLE
S_20_00715,139.SAN.2005.BELUGA.ADN_20_05348.S_20_00715.dl.n_s.bam,0.129217,0.027052,0.776425,0.067306,NA,NA,NA,NA,NA,NA,4,BEL,JAM-BEL
S_20_00719,138.SAN.2005.BELUGA.ADN_20_01105.S_20_00719.dl.n_s.bam,0.168766,0.014947,0.728932,0.087354,NA,NA,NA,NA,NA,NA,4,BEL,JAM-BEL
S_20_01410,112.SAN.2011.BELUGA.ADN_20_04864.S_20_01410.dl.n_s.bam,0.121905,0.01061,0.762899,0.104586,NA,NA,NA,NA,NA,NA,4,BEL,JAM-BEL
S_20_01472,110.SAN.2013.BELUGA.ADN_20_04890.S_20_01472.dl.n_s.bam,1.00E-05,1.00E-05,0.99997,1.00E-05,NA,NA,NA,NA,NA,NA,4,BEL,JAM-BEL
S_20_01475,111.SAN.2013.BELUGA.ADN_20_04893.S_20_01475.dl.n_s.bam,0.154276,0.003321,0.76323,0.079172,NA,NA,NA,NA,NA,NA,4,BEL,JAM-BEL
S_20_01574,141.SAN.2021.BELUGA.ADN_20_05902.S_20_01574.dl.n_s.bam,0.644938,0.021957,0.016717,0.316388,NA,NA,NA,NA,NA,NA,4,BEL,HBSC
S_20_01612,184.SAN.2021.BELUGA.ADN_20_05033.S_20_01612.dl.n_s.bam,0.711772,0.000595,0.086408,0.201225,NA,NA,NA,NA,NA,NA,4,BEL,HBSC
S_20_03736,159.SAN.2011.BELUGA.ADN_20_05988.S_20_03736.dl.n_s.bam,0.745705,0.021469,0.050051,0.182776,NA,NA,NA,NA,NA,NA,4,BEL,HBSC
S_20_03746,164.SAN.2013.BELUGA.ADN_20_05177.S_20_03746.dl.n_s.bam,0.093142,0.010334,0.836845,0.059679,NA,NA,NA,NA,NA,NA,4,BEL,JAM-BEL
S_20_03750,162.SAN.2013.BELUGA.ADN_20_05181.S_20_03750.dl.n_s.bam,0.143381,0.006332,0.774683,0.075604,NA,NA,NA,NA,NA,NA,4,BEL,JAM-BEL
S_20_03951,161.SAN.2013.BELUGA.ADN_20_05353.S_20_03951.dl.n_s.bam,0.151528,0.027716,0.769362,0.051395,NA,NA,NA,NA,NA,NA,4,BEL,JAM-BEL
S_20_03952,163.SAN.2013.BELUGA.ADN_20_05354.S_20_03952.dl.n_s.bam,0.125179,1.00E-05,0.804019,0.070793,NA,NA,NA,NA,NA,NA,4,BEL,JAM-BEL
S_20_00782,314.CBS.2005.BELUGA.ADN_20_00969.S_20_00782.dl.n_s.bam,0.629034,0.035967,0.018447,0.316552,NA,NA,NA,NA,NA,NA,4,CS,HBSC
S_20_00811,45.NWH.2002.BELUGA.ADN_20_01059.S_20_00811.dl.n_s.bam,0.580754,0.02524,0.144138,0.249868,NA,NA,NA,NA,NA,NA,4,NWH,HBSC
S_20_00742,147.SAN.2004.BELUGA.ADN_20_00990.S_20_00742.dl.n_s.bam,0.745502,0.028354,0.042355,0.183788,NA,NA,NA,NA,NA,NA,4,BEL,HBSC
S_20_00743,117.SAN.2002.BELUGA.ADN_20_02288.S_20_00743.dl.n_s.bam,0.99997,1.00E-05,1.00E-05,1.00E-05,NA,NA,NA,NA,NA,NA,4,BEL,HBSC
S_20_01865,75.SEH.1990.BELUGA.ADN_20_01754.S_20_01865.dl.n_s.bam,0.45238,0.019955,0.05641,0.471255,NA,NA,NA,NA,NA,NA,4,SEH,SEHB
S_20_02863,93.SEH.2015.BELUGA.ADN_20_03812.S_20_02863.dl.n_s.bam,0.46989,0.009747,0.033147,0.487217,NA,NA,NA,NA,NA,NA,4,SEH,SEHB
S_20_02865,77.SEH.2015.BELUGA.ADN_20_03814.S_20_02865.dl.n_s.bam,0.47101,0.008731,0.031393,0.488866,NA,NA,NA,NA,NA,NA,4,SEH,SEHB
S_20_02866,76.SEH.2015.BELUGA.ADN_20_03815.S_20_02866.dl.n_s.bam,0.462505,0.016064,0.035788,0.485643,NA,NA,NA,NA,NA,NA,4,SEH,SEHB
S_20_03103,91.SEH.1997.BELUGA.ADN_20_03223.S_20_03103.dl.n_s.bam,0.64546,0.009753,0.051214,0.293573,NA,NA,NA,NA,NA,NA,4,SEH,HBSC
S_20_03104,92.SEH.1997.BELUGA.ADN_20_03224.S_20_03104.dl.n_s.bam,0.644818,0.022008,0.045207,0.287967,NA,NA,NA,NA,NA,NA,4,SEH,HBSC
S_20_01968,262.SHS.2010.BELUGA.ADN_20_04035.S_20_01968.dl.n_s.bam,0.658716,0.031755,0.021765,0.287764,NA,NA,NA,NA,NA,NA,4,SHS,HBSC
S_20_01337,222.NHS.2009.BELUGA.ADN_20_04798.S_20_01337.dl.n_s.bam,0.915376,0.025466,0.059157,NA,NA,NA,NA,NA,NA,NA,3,NHS,HBSC
S_20_01339,221.NHS.2009.BELUGA.ADN_20_04800.S_20_01339.dl.n_s.bam,0.917437,0.041345,0.041218,NA,NA,NA,NA,NA,NA,NA,3,NHS,HBSC
S_20_01386,230.NHS.2008.BELUGA.ADN_20_05016.S_20_01386.dl.n_s.bam,0.887067,0.063216,0.049717,NA,NA,NA,NA,NA,NA,NA,3,NHS,HBSC
S_20_01463,234.NHS.1996.BELUGA.ADN_20_04910.S_20_01463.dl.n_s.bam,0.912124,0.029796,0.05808,NA,NA,NA,NA,NA,NA,NA,3,NHS,HBSC
S_20_00727,143.SAN.2002.BELUGA.ADN_20_02292.S_20_00727.dl.n_s.bam,0.949098,0.025292,0.025609,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_00730,145.SAN.2002.BELUGA.ADN_20_02289.S_20_00730.dl.n_s.bam,1.00E-05,1.00E-05,0.99998,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_00739,142.SAN.2002.BELUGA.ADN_20_02291.S_20_00739.dl.n_s.bam,0.854275,0.037978,0.107747,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_00744,144.SAN.2002.BELUGA.ADN_20_02287.S_20_00744.dl.n_s.bam,0.89969,0.034362,0.065949,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_00751,136.SAN.2003.BELUGA.ADN_20_01088.S_20_00751.dl.n_s.bam,0.872601,0.036878,0.090522,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_00756,137.SAN.2004.BELUGA.ADN_20_05321.S_20_00756.dl.n_s.bam,0.894224,0.032267,0.073508,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_00767,146.SAN.2004.BELUGA.ADN_20_01094.S_20_00767.dl.n_s.bam,0.858573,0.040879,0.100548,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03466,186.SAN.2009.BELUGA.ADN_20_05143.S_20_03466.dl.n_s.bam,0.888055,0.023674,0.088271,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03644,193.SAN.2018.BELUGA.ADN_20_05381.S_20_03644.dl.n_s.bam,0.87773,0.034306,0.087964,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03675,135.SAN.1998.BELUGA.ADN_20_05109.S_20_03675.dl.n_s.bam,0.010242,0.013339,0.976419,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_03678,113.SAN.2007.BELUGA.ADN_20_05112.S_20_03678.dl.n_s.bam,0.884643,0.023829,0.091529,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03681,154.SAN.2007.BELUGA.ADN_20_05115.S_20_03681.dl.n_s.bam,0.875041,0.034001,0.090959,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03689,105.SAN.2008.BELUGA.ADN_20_05123.S_20_03689.dl.n_s.bam,1.00E-05,1.00E-05,0.99998,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_03707,106.SAN.2009.BELUGA.ADN_20_05141.S_20_03707.dl.n_s.bam,0.902057,0.031232,0.066711,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03718,187.SAN.2010.BELUGA.ADN_20_05152.S_20_03718.dl.n_s.bam,1.00E-05,1.00E-05,0.99998,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_03719,156.SAN.2010.BELUGA.ADN_20_05153.S_20_03719.dl.n_s.bam,1.00E-05,1.00E-05,0.99998,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_03720,119.SAN.2010.BELUGA.ADN_20_05154.S_20_03720.dl.n_s.bam,1.00E-05,1.00E-05,0.99998,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_03722,158.SAN.2010.BELUGA.ADN_20_05156.S_20_03722.dl.n_s.bam,1.00E-05,0.012205,0.987785,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_03726,157.SAN.2010.BELUGA.ADN_20_05160.S_20_03726.dl.n_s.bam,1.00E-05,1.00E-05,0.99998,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_03742,120.SAN.2011.BELUGA.ADN_20_05173.S_20_03742.dl.n_s.bam,0.883964,0.018958,0.097078,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03743,160.SAN.2011.BELUGA.ADN_20_05174.S_20_03743.dl.n_s.bam,0.880248,0.035387,0.084365,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03752,179.SAN.2020.BELUGA.ADN_20_05183.S_20_03752.dl.n_s.bam,0.864964,0.045118,0.089918,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03753,183.SAN.2020.BELUGA.ADN_20_05184.S_20_03753.dl.n_s.bam,0.898069,0.033513,0.068419,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03754,182.SAN.2020.BELUGA.ADN_20_05185.S_20_03754.dl.n_s.bam,0.860073,0.051344,0.088584,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03759,153.SAN.2006.BELUGA.ADN_20_05190.S_20_03759.dl.n_s.bam,1.00E-05,1.00E-05,0.99998,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_03760,152.SAN.2006.BELUGA.ADN_20_05191.S_20_03760.dl.n_s.bam,1.00E-05,1.00E-05,0.99998,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_03761,151.SAN.2006.BELUGA.ADN_20_05192.S_20_03761.dl.n_s.bam,1.00E-05,1.00E-05,0.99998,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_03764,155.SAN.2007.BELUGA.ADN_20_05195.S_20_03764.dl.n_s.bam,0.880677,0.033663,0.085661,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03769,116.SAN.1998.BELUGA.ADN_20_05200.S_20_03769.dl.n_s.bam,1.00E-05,1.00E-05,0.99998,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_03785,129.SAN.1995.BELUGA.ADN_20_05214.S_20_03785.dl.n_s.bam,0.893708,0.025505,0.080787,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03803,133.SAN.1997.BELUGA.ADN_20_05227.S_20_03803.dl.n_s.bam,0.888834,0.026051,0.085115,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03816,134.SAN.1997.BELUGA.ADN_20_05233.S_20_03816.dl.n_s.bam,0.888029,0.028004,0.083966,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03822,125.SAN.1993.BELUGA.ADN_20_06003.S_20_03822.dl.n_s.bam,0.864905,0.051686,0.083409,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03827,124.SAN.1993.BELUGA.ADN_20_06004.S_20_03827.dl.n_s.bam,0.912427,0.018985,0.068587,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03830,128.SAN.1994.BELUGA.ADN_20_05243.S_20_03830.dl.n_s.bam,0.894605,0.035297,0.070097,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03832,114.SAN.1994.BELUGA.ADN_20_05245.S_20_03832.dl.n_s.bam,0.879903,0.039231,0.080866,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03836,127.SAN.1994.BELUGA.ADN_20_05248.S_20_03836.dl.n_s.bam,0.879277,0.041265,0.079459,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03876,149.SAN.2005.BELUGA.ADN_20_05280.S_20_03876.dl.n_s.bam,1.00E-05,1.00E-05,0.99998,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_03880,150.SAN.2005.BELUGA.ADN_20_05284.S_20_03880.dl.n_s.bam,1.00E-05,0.011562,0.988428,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_03881,148.SAN.2005.BELUGA.ADN_20_05285.S_20_03881.dl.n_s.bam,1.00E-05,1.00E-05,0.99998,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_03965,192.SAN.2018.BELUGA.ADN_20_05367.S_20_03965.dl.n_s.bam,0.864681,0.046216,0.089103,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03968,190.SAN.2018.BELUGA.ADN_20_05370.S_20_03968.dl.n_s.bam,0.888368,0.033689,0.077943,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03969,191.SAN.2018.BELUGA.ADN_20_05371.S_20_03969.dl.n_s.bam,0.875467,0.05022,0.074313,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03971,189.SAN.2018.BELUGA.ADN_20_05373.S_20_03971.dl.n_s.bam,0.892998,0.03219,0.074812,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03977,107.SAN.2018.BELUGA.ADN_20_05379.S_20_03977.dl.n_s.bam,0.851598,0.053786,0.094616,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03992,173.SAN.2019.BELUGA.ADN_20_05394.S_20_03992.dl.n_s.bam,0.857654,0.054453,0.087893,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_03996,174.SAN.2019.BELUGA.ADN_20_05398.S_20_03996.dl.n_s.bam,0.901673,0.036956,0.061371,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_04005,167.SAN.2016.BELUGA.ADN_20_05407.S_20_04005.dl.n_s.bam,0.894557,0.032047,0.073396,NA,NA,NA,NA,NA,NA,NA,3,BEL,SEHB
S_20_04007,170.SAN.2016.BELUGA.ADN_20_05408.S_20_04007.dl.n_s.bam,0.906316,0.019594,0.07409,NA,NA,NA,NA,NA,NA,NA,3,BEL,SEHB
S_20_04017,168.SAN.2016.BELUGA.ADN_20_05418.S_20_04017.dl.n_s.bam,0.884941,0.04771,0.067349,NA,NA,NA,NA,NA,NA,NA,3,BEL,SEHB
S_20_04019,169.SAN.2016.BELUGA.ADN_20_05420.S_20_04019.dl.n_s.bam,0.867317,0.056783,0.075901,NA,NA,NA,NA,NA,NA,NA,3,BEL,SEHB
S_20_04021,166.SAN.2016.BELUGA.ADN_20_05422.S_20_04021.dl.n_s.bam,0.889328,0.029665,0.081007,NA,NA,NA,NA,NA,NA,NA,3,BEL,SEHB
S_20_04031,122.SAN.2017.BELUGA.ADN_20_05432.S_20_04031.dl.n_s.bam,0.888333,0.034413,0.077255,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_04033,121.SAN.2017.BELUGA.ADN_20_05434.S_20_04033.dl.n_s.bam,1.00E-05,1.00E-05,0.99998,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_04034,171.SAN.2017.BELUGA.ADN_20_05435.S_20_04034.dl.n_s.bam,1.00E-05,1.00E-05,0.99998,NA,NA,NA,NA,NA,NA,NA,3,BEL,JAM-BEL
S_20_04056,108.SAN.2019.BELUGA.ADN_20_05457.S_20_04056.dl.n_s.bam,0.874256,0.043627,0.082116,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_04076,178.SAN.2020.BELUGA.ADN_20_05477.S_20_04076.dl.n_s.bam,0.877939,0.031435,0.090625,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_04087,176.SAN.2020.BELUGA.ADN_20_05488.S_20_04087.dl.n_s.bam,0.879206,0.034267,0.086526,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_04088,181.SAN.2020.BELUGA.ADN_20_05489.S_20_04088.dl.n_s.bam,0.869304,0.045179,0.085517,NA,NA,NA,NA,NA,NA,NA,3,BEL,HBSC
S_20_00905,245.SHS.2003.BELUGA.ADN_20_02725.S_20_00905.dl.n_s.bam,0.886195,0.062582,0.051223,NA,NA,NA,NA,NA,NA,NA,3,SHS,HBSC
S_20_01140,281.SHS.2019.BELUGA.ADN_20_02324.S_20_01140.dl.n_s.bam,0.89531,0.042802,0.061888,NA,NA,NA,NA,NA,NA,NA,3,SHS,HBSC
S_20_01149,276.SHS.2019.BELUGA.ADN_20_04606.S_20_01149.dl.n_s.bam,0.903862,0.043783,0.052355,NA,NA,NA,NA,NA,NA,NA,3,SHS,HBSC
S_20_01181,266.SHS.2019.BELUGA.ADN_20_02312.S_20_01181.dl.n_s.bam,0.900528,0.018986,0.080486,NA,NA,NA,NA,NA,NA,NA,3,SHS,HBSC
S_20_01182,265.SHS.2019.BELUGA.ADN_20_02318.S_20_01182.dl.n_s.bam,0.890467,0.062942,0.046591,NA,NA,NA,NA,NA,NA,NA,3,SHS,HBSC
S_20_01644,269.SHS.2019.BELUGA.ADN_20_02315.S_20_01644.dl.n_s.bam,0.912431,0.031374,0.056196,NA,NA,NA,NA,NA,NA,NA,3,SHS,HBSC
S_20_01680,267.SHS.2019.BELUGA.ADN_20_02310.S_20_01680.dl.n_s.bam,0.891237,0.048302,0.060461,NA,NA,NA,NA,NA,NA,NA,3,SHS,HBSC
S_20_01699,268.SHS.2019.BELUGA.ADN_20_02311.S_20_01699.dl.n_s.bam,0.887239,0.054279,0.058482,NA,NA,NA,NA,NA,NA,NA,3,SHS,HBSC
S_20_01705,283.SHS.2019.BELUGA.ADN_20_02344.S_20_01705.dl.n_s.bam,0.858299,0.037525,0.104176,NA,NA,NA,NA,NA,NA,NA,3,SHS,HBSC
S_20_01998,273.SHS.2013.BELUGA.ADN_20_04066.S_20_01998.dl.n_s.bam,0.927829,0.024598,0.047573,NA,NA,NA,NA,NA,NA,NA,3,SHS,HBSC
S_20_02317,254.SHS.2000.BELUGA.ADN_20_04454.S_20_02317.dl.n_s.bam,0.892335,0.055308,0.052358,NA,NA,NA,NA,NA,NA,NA,3,SHS,HBSC
S_20_02719,263.SHS.2007.BELUGA.ADN_20_02564.S_20_02719.dl.n_s.bam,0.893593,0.042103,0.064304,NA,NA,NA,NA,NA,NA,NA,3,SHS,HBSC
S_20_02755,255.SHS.2007.BELUGA.ADN_20_02545.S_20_02755.dl.n_s.bam,0.893646,0.039879,0.066476,NA,NA,NA,NA,NA,NA,NA,3,SHS,HBSC
S_20_02799,243.SHS.2009.BELUGA.ADN_20_05055.S_20_02799.dl.n_s.bam,0.899725,0.037585,0.06269,NA,NA,NA,NA,NA,NA,NA,3,SHS,HBSC
S_20_03257,282.SHS.2005.BELUGA.ADN_20_04236.S_20_03257.dl.n_s.bam,0.902185,0.063957,0.033858,NA,NA,NA,NA,NA,NA,NA,3,SHS,HBSC
S_20_01763,346.SLE.2018.BELUGA.ADN_20_04289.S_20_01763.dl.n_s.bam,1.00E-05,0.99998,1.00E-05,NA,NA,NA,NA,NA,NA,NA,3,SLE,SLE
S_20_01764,350.SLE.2018.BELUGA.ADN_20_04285.S_20_01764.dl.n_s.bam,1.00E-05,0.99998,1.00E-05,NA,NA,NA,NA,NA,NA,NA,3,SLE,SLE
S_20_01773,357.SLE.2011.BELUGA.ADN_20_05805.S_20_01773.dl.n_s.bam,0.421237,0.578753,1.00E-05,NA,NA,NA,NA,NA,NA,NA,3,SLE,SLE
S_20_01785,349.SLE.2017.BELUGA.ADN_20_05740.S_20_01785.dl.n_s.bam,1.00E-05,0.99998,1.00E-05,NA,NA,NA,NA,NA,NA,NA,3,SLE,SLE
S_20_03535,355.SLE.2010.BELUGA.ADN_20_05806.S_20_03535.dl.n_s.bam,1.00E-05,0.99998,1.00E-05,NA,NA,NA,NA,NA,NA,NA,3,SLE,SLE
S_20_03537,344.SLE.2019.BELUGA.ADN_20_05812.S_20_03537.dl.n_s.bam,1.00E-05,0.999976,1.40E-05,NA,NA,NA,NA,NA,NA,NA,3,SLE,SLE
S_20_03538,356.SLE.2019.BELUGA.ADN_20_05092.S_20_03538.dl.n_s.bam,1.00E-05,0.99998,1.00E-05,NA,NA,NA,NA,NA,NA,NA,3,SLE,SLE
S_20_03539,365.SLE.2019.BELUGA.ADN_20_05093.S_20_03539.dl.n_s.bam,1.00E-05,0.99998,1.00E-05,NA,NA,NA,NA,NA,NA,NA,3,SLE,SLE
S_20_00661,335.CBS.2002.BELUGA.ADN_20_04835.S_20_00661.dl.n_s.bam,0.917533,0.040784,0.041682,NA,NA,NA,NA,NA,NA,NA,3,CS,CS
S_20_00662,309.CBS.2002.BELUGA.ADN_20_01145.S_20_00662.dl.n_s.bam,0.911577,0.043899,0.044524,NA,NA,NA,NA,NA,NA,NA,3,CS,CS
