"Numero_unique_specimen","Numero_reception_specimen","Numero_unique_groupe","Nom_commun","Genre","Espece","Couleur_individu","Age","Sexe_visuel","Region_echantillonnage","Lieu_echantillonnage","Latitude_echantillonnage_DD","Longitude_echantillonnage_DD","Annee_echantillonnage","Mois_echantillonnage","Jour_echantillonnage","Communaute","Nom_chasseur","Sexe_laboratoire","Technique_sexage","Responsable_sexage","Numero_unique_extrait","Haplotype","Librairie_ref"
"S_20_03412","DL16_129","G_20_03412","BELUGA","Delphinapterus","leucas",NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,"M","qPCR","S_Guillou","ADN_20_03191",NA,"librairie_143_haplotypes615"
"S_20_03413","DL16_133","G_20_03413","BELUGA","Delphinapterus","leucas",NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,"F","qPCR","S_Guillou","ADN_20_03192",NA,"librairie_143_haplotypes615"
"S_20_03414","DL17_011","G_20_03414","BELUGA","Delphinapterus","leucas",NA,NA,"F","SHS","Kangiqsujuaq",NA,NA,2017,"7",11,"Kangiqsualujjuaq",NA,"F","qPCR","C_Bonnet","ADN_20_03193","HL003","librairie_143_haplotypes615"
"S_20_03415","DL17_013","G_20_03415","BELUGA","Delphinapterus","leucas",NA,NA,"M","SHS","Ippijuaq","61.35","-71.854",2017,"7",9,"Kangiqsualujjuaq",NA,"M","qPCR","S_Guillou","ADN_20_03194","HL003","librairie_143_haplotypes615"
"S_20_03416","DL17_329","G_20_03416","BELUGA","Delphinapterus","leucas",NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,"F","qPCR","S_Guillou","ADN_20_03195",NA,"librairie_143_haplotypes615"
"S_20_03417","DL17_330","G_20_03417","BELUGA","Delphinapterus","leucas",NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,"F","qPCR","S_Guillou","ADN_20_03196",NA,"librairie_143_haplotypes615"
"S_20_03418","DL15_DART_027","G_20_03418","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SEH",NA,NA,NA,2016,"8",14,"Inukjuak",NA,"M","qPCR","S_Guillou","ADN_20_02489","HL063","librairie_143_haplotypes615"
"S_20_03419","DL15_DART_055","G_20_03419","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SEH",NA,NA,NA,2016,"8",14,"Inukjuak",NA,"M","qPCR","S_Guillou","ADN_20_01709","HL009","librairie_143_haplotypes615"
"S_20_03420","DL15_DART_085","G_20_03420","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SEH",NA,NA,NA,2016,"7",25,"Kuujjuaraapik",NA,"M","qPCR","S_Guillou","ADN_20_01726","HL002","librairie_143_haplotypes615"
"S_20_03421","DL15_DART_089","G_20_03421","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SEH",NA,NA,NA,2016,"7",29,"Kuujjuaraapik",NA,"M","qPCR","S_Guillou","ADN_20_02490","HL010","librairie_143_haplotypes615"
"S_20_03422","DL15_DART_090","G_20_03422","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SEH",NA,NA,NA,2016,"7",29,"Kuujjuaraapik",NA,"M","qPCR","S_Guillou","ADN_20_02491","HL002","librairie_143_haplotypes615"
"S_20_03423","DL15_DART_091","G_20_03423","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SEH",NA,NA,NA,2016,"7",29,"Kuujjuaraapik",NA,"U","qPCR","S_Guillou","ADN_20_02492","HL002","librairie_143_haplotypes615"
"S_20_03424","DL_10146","G_20_03424","BELUGA","Delphinapterus","leucas",NA,NA,"M","SHS","Quaqtaq","60.961","-69.714",2008,"11",7,"Kuujjuaq",NA,"M","qPCR","C_Bonnet","ADN_20_02499","HL001","librairie_143_haplotypes615"
"S_20_03425","DLVP95_01","G_20_03425","BELUGA","Delphinapterus","leucas",NA,NA,"M","SHS","Quaqtaq","61.1638888888889","-69.6388888888889",1995,"10",21,"Kuujjuaq",NA,"U","qPCR","C_Bonnet","ADN_20_05073","HL002","librairie_143_haplotypes615"
"S_20_03426","DLVP95_02","G_20_03426","BELUGA","Delphinapterus","leucas",NA,NA,"F","SHS","Quaqtaq","61.1638888888889","-69.6388888888889",1995,"10",16,"Kuujjuaq",NA,"M","qPCR","S_Guillou","ADN_20_05074","HL010","librairie_143_haplotypes615"
"S_20_03427","DLIV95_01","G_20_03427","BELUGA","Delphinapterus","leucas",NA,NA,"F","SHS","Ivujivik","62.0916666666667","-78.0138888888889",1995,"6",28,"Ivujivik",NA,"M","qPCR","S_Guillou","ADN_20_05075","HL001","librairie_143_haplotypes615"
"S_20_03428","DLIV95_03","G_20_03428","BELUGA","Delphinapterus","leucas",NA,33,"M","SHS","Ivujivik","62.0916666666667","-78.0138888888889",1995,"6",12,"Ivujivik",NA,"M","qPCR","S_Guillou","ADN_20_05076","HL002","librairie_143_haplotypes615"
"S_20_03429","DLIV95_05","G_20_03429","BELUGA","Delphinapterus","leucas",NA,30,"F","SHS","Ivujivik","62.0916666666667","-78.0138888888889",1995,"6",8,"Ivujivik",NA,"F","qPCR","S_Guillou","ADN_20_05077","HL001","librairie_143_haplotypes615"
"S_20_03430","DLIV95_7","G_20_03430","BELUGA","Delphinapterus","leucas",NA,NA,"M","SHS",NA,NA,NA,1995,"8",8,"Ivujivik",NA,"M","qPCR","S_Guillou","ADN_20_05078","HL008","librairie_143_haplotypes615"
"S_20_03431","DLIV95_10","G_20_03431","BELUGA","Delphinapterus","leucas",NA,42,NA,"SHS",NA,NA,NA,1995,"6",9,"Ivujivik",NA,"F","qPCR","S_Guillou","ADN_20_05079","HL001","librairie_143_haplotypes615"
"S_20_03432","DLPB95_02","G_20_03432","BELUGA","Delphinapterus","leucas",NA,NA,"F","UNG","Kangirsuk","60.0194","-70.02277",1995,"7",13,"Kangirsuk",NA,"F","qPCR","S_Guillou","ADN_20_01912","HL003","librairie_143_haplotypes615"
"S_20_03433","DLPB95_03","G_20_03433","BELUGA","Delphinapterus","leucas",NA,NA,"F","UNG","Kangirsuk","60.0194","-70.02277",1995,"7",13,"Kangirsuk",NA,"U","qPCR","S_Guillou","ADN_20_01913","HL003","librairie_143_haplotypes615"
"S_20_03434","DLGR95_04","G_20_03434","BELUGA","Delphinapterus","leucas",NA,23,"F","UNG","Riviere_George","58.7927","-66.16944",1995,NA,NA,"Kangiqsualujjuaq",NA,"M","qPCR","C_Bonnet","ADN_20_05100",NA,"librairie_143_haplotypes615"
"S_20_03435","DLWB95_01","G_20_03435","BELUGA","Delphinapterus","leucas",NA,20,"M","SHS","Kangiqsujuaq","61.59805","-71.96027",1995,"7",3,"Kangiqsujuaq",NA,"M","qPCR","S_Guillou","ADN_20_05080","HL026","librairie_143_haplotypes615"
"S_20_03436","DLWB95_02","G_20_03436","BELUGA","Delphinapterus","leucas",NA,34,"F","SHS","Kangiqsujuaq","61.59805","-71.96027",1995,"7",1,"Kangiqsujuaq",NA,"F","qPCR","S_Guillou","ADN_20_05081","HL003","librairie_143_haplotypes615"
"S_20_03437","DLWB95_03","G_20_03437","BELUGA","Delphinapterus","leucas",NA,25,"F","SHS","Kangirsuapik","61.867","-72.183",1995,"6",3,"Kangiqsujuaq",NA,"F","qPCR","S_Guillou","ADN_20_05082",NA,"librairie_143_haplotypes615"
"S_20_03438","DLWB95_11","G_20_03438","BELUGA","Delphinapterus","leucas",NA,26,"F","SHS","Kangiqsujuaq","61.59805","-71.96027",1995,"7",12,"Kangiqsujuaq",NA,"F","qPCR","S_Guillou","ADN_20_05083","HL015","librairie_143_haplotypes615"
"S_20_03439","DLWB95_12","G_20_03439","BELUGA","Delphinapterus","leucas",NA,12,"F","SHS","Tupirvikallak","61.5455555555556","-71.7163888888889",1995,"7",5,"Kangiqsujuaq",NA,"F","qPCR","S_Guillou","ADN_20_05084","HL003","librairie_143_haplotypes615"
"S_20_03440","DLWB95_13","G_20_03440","BELUGA","Delphinapterus","leucas",NA,17,"F","SHS","Kangiqsujuaq","61.59805","-71.96027",1995,"7",10,"Kangiqsujuaq",NA,"F","qPCR","S_Guillou","ADN_20_05085","HL001","librairie_143_haplotypes615"
"S_20_03441","DLWB95_14","G_20_03441","BELUGA","Delphinapterus","leucas",NA,32,"F","SHS","Kangiqsujuaq","61.59805","-71.96027",1995,"7",10,"Kangiqsujuaq",NA,"F","qPCR","S_Guillou","ADN_20_05086","HL001","librairie_143_haplotypes615"
"S_20_03442","DLWB95_15","G_20_03442","BELUGA","Delphinapterus","leucas",NA,15,"F","SHS","Tupirvikallak","61.5455555555556","-71.7163888888889",1995,"7",5,"Kangiqsujuaq",NA,"F","qPCR","S_Guillou","ADN_20_05087","HL003","librairie_143_haplotypes615"
"S_20_03443","DLWB95_18","G_20_03443","BELUGA","Delphinapterus","leucas",NA,15,"F","SHS","Kangiqsujuaq","61.59805","-71.96027",1995,"7",13,"Kangiqsujuaq",NA,"F","qPCR","S_Guillou","ADN_20_05088","HL012","librairie_143_haplotypes615"
"S_20_03444","DL2009JB_01","G_20_03444","BELUGA","Delphinapterus","leucas",NA,NA,"F","JAM","Pointe_de_Repentigny_James_Bay","52.64","-78.856",2009,"7",29,"DFO_MPO",NA,"M","qPCR","S_Guillou","ADN_20_05089","HL008","librairie_143_haplotypes615"
"S_20_03445","DL2009JB_02","G_20_03445","BELUGA","Delphinapterus","leucas",NA,NA,"F","JAM","Pointe_de_Repentigny_James_Bay","52.64","-78.856",2009,"7",31,"DFO_MPO",NA,"F","PCR","C_Bonnet","ADN_20_05090","HL008","librairie_143_haplotypes615"
"S_20_03446","DL2009JB_03","G_20_03446","BELUGA","Delphinapterus","leucas",NA,NA,"F","JAM","Pointe_de_Repentigny_James_Bay","52.64","-78.856",2009,"7",31,"DFO_MPO",NA,"U","qPCR","S_Guillou","ADN_20_01166","HL008","librairie_143_haplotypes615"
"S_20_03447","DL2009JB_04","G_20_03447","BELUGA","Delphinapterus","leucas",NA,NA,"F","JAM","Pointe_de_Repentigny_James_Bay","52.64","-78.856",2009,"8",1,"DFO_MPO",NA,"F","qPCR","S_Guillou","ADN_20_01167","HL008","librairie_143_haplotypes615"
"S_20_03448","DL2009JB_05","G_20_03448","BELUGA","Delphinapterus","leucas",NA,NA,"M","JAM","Pointe_de_Repentigny_James_Bay","52.64","-78.856",2009,"8",9,"DFO_MPO",NA,"F","qPCR","S_Guillou","ADN_20_01168","HL008","librairie_143_haplotypes615"
"S_20_03449","DL2009JB_06","G_20_03449","BELUGA","Delphinapterus","leucas",NA,NA,"F","JAM","Pointe_de_Repentigny_James_Bay","52.64","-78.856",2009,"8",9,"DFO_MPO",NA,"M","qPCR","S_Guillou","ADN_20_01169","HL008","librairie_143_haplotypes615"
"S_20_03450","DL2008_JB_01","G_20_03450","BELUGA","Delphinapterus","leucas",NA,NA,"F","JAM","Pointe_de_Repentigny_James_Bay","52.64","-78.856",2008,"8",4,"DFO_MPO",NA,"M","qPCR","S_Guillou","ADN_20_00976","HL008","librairie_143_haplotypes615"
"S_20_03451","DL2008_JB_02","G_20_03451","BELUGA","Delphinapterus","leucas",NA,NA,"F","JAM","Pointe_de_Repentigny_James_Bay","52.64","-78.856",2008,"8",6,"DFO_MPO",NA,"M","qPCR","S_Guillou","ADN_20_00977","HL008","librairie_143_haplotypes615"
"S_20_03452","DL2008_JB_03","G_20_03452","BELUGA","Delphinapterus","leucas",NA,NA,"F","JAM","Pointe_de_Repentigny_James_Bay","52.64","-78.856",2008,"8",8,"DFO_MPO",NA,"M","qPCR","S_Guillou","ADN_20_00978","HL008","librairie_143_haplotypes615"
"S_20_03453","DL2008_JB_04","G_20_03453","BELUGA","Delphinapterus","leucas",NA,NA,"F","JAM","Pointe_de_Repentigny_James_Bay","52.64","-78.856",2008,"8",8,"DFO_MPO",NA,"M","qPCR","C_Bonnet","ADN_20_00979","HL008","librairie_143_haplotypes615"
"S_20_03454","DL2008_JB_05","G_20_03454","BELUGA","Delphinapterus","leucas",NA,NA,"M","JAM","Pointe_de_Repentigny_James_Bay","52.64","-78.856",2008,"8",8,"DFO_MPO",NA,"M","qPCR","S_Guillou","ADN_20_00980","HL008","librairie_143_haplotypes615"
"S_20_03455","DL2008_JB_07","G_20_03455","BELUGA","Delphinapterus","leucas",NA,NA,"F","JAM","Pointe_de_Repentigny_James_Bay","52.64","-78.856",2008,"8",16,"DFO_MPO",NA,"F","qPCR","S_Guillou","ADN_20_00982","HL008","librairie_143_haplotypes615"
"S_20_03456","DL_2013_sani_05","G_20_03456","BELUGA","Delphinapterus","leucas",NA,19,"F","SAN","Renouf_island",NA,NA,2013,"6",7,"Sanikiluaq","Katak","U","qPCR","C_Bonnet","ADN_20_04534","HL035","librairie_143_haplotypes615"
"S_20_03457","DL_2013_sani_01","G_20_03457","BELUGA","Delphinapterus","leucas",NA,22,"F","SAN","Renouf_island",NA,NA,2013,"6",7,"Sanikiluaq","Katak","F","qPCR","S_Guillou","ADN_20_04533","HL022","librairie_143_haplotypes615"
"S_20_03458","ARSQ_12_1313","G_20_03458","BELUGA","Delphinapterus","leucas",NA,NA,"M","SAN","Sanikiluaq",NA,NA,2012,"10",18,"Sanikiluaq",NA,"M","qPCR","S_Guillou","ADN_20_04528","HL001","librairie_143_haplotypes615"
"S_20_03459","ARSQ_12_1117","G_20_03459","BELUGA","Delphinapterus","leucas",NA,NA,"M","SAN","Wiegand_Island_Katapik","56.62733","-79.26952",2012,"10",30,"Sanikiluaq",NA,"M","qPCR","S_Guillou","ADN_20_04527","HL035","librairie_143_haplotypes615"
"S_20_03460","DL17_361","G_20_03460","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SHS","Kangiqsujuaq_Akulivik",NA,NA,2018,"8",16,"Kangiqsujuaq",NA,"F","qPCR","C_Bonnet","ADN_20_04526","HL001","librairie_143_haplotypes615"
"S_20_03461","DL18_313","G_20_03461","BELUGA","Delphinapterus","leucas",NA,NA,"M","SHS","Quaqtaq",NA,NA,2018,"11",14,"Quaqtaq",NA,"M","qPCR","S_Guillou","ADN_20_04524","HL001","librairie_143_haplotypes615"
"S_20_03462","DL16_184","G_20_03462","BELUGA","Delphinapterus","leucas",NA,NA,"F","NEH","Cape_Smith",NA,NA,2018,"10",20,"Akulivik",NA,"M","qPCR","S_Guillou","ADN_20_04523","HL003","librairie_143_haplotypes615"
"S_20_03463","DL09_70","G_20_03463","BELUGA","Delphinapterus","leucas",NA,NA,"M","SHS","Island_Guindon","60.715","-69.562",2011,"11",9,"Quaqtaq",NA,"M","qPCR","S_Guillou","ADN_20_04522","HL001","librairie_143_haplotypes615"
"S_20_03464","DL10_20","G_20_03464","BELUGA","Delphinapterus","leucas",NA,NA,"M","SHS","Nuvuk","61.078","-69.553",2010,"6",21,"Quaqtaq",NA,"U","qPCR","S_Guillou","ADN_20_04521","HL003","librairie_143_haplotypes615"
"S_20_03465","ARSQ_09_1242","G_20_03465","BELUGA","Delphinapterus","leucas",NA,39,NA,"SAN","Wiegand_Island","56.692777777778","-79.206388888889",2009,"6",10,"Sanikiluaq","Noah_Meeko","M","qPCR","S_Guillou","ADN_20_04512","HL022","librairie_143_haplotypes615"
"S_20_03466","ARSQ_09_1241","G_20_03466","BELUGA","Delphinapterus","leucas",NA,27,"F","SAN","Wiegand_Island","56.932777999999999","-79.422222000000005",2009,"6",9,"Sanikiluaq","Johnassie_Inuktaluk","F","qPCR","S_Guillou","ADN_20_04511","HL003","librairie_143_haplotypes615"
"S_20_03467","ARSQ_12_1311","G_20_03467","BELUGA","Delphinapterus","leucas",NA,NA,"M","SAN","Kugong_Island","56.47","-79.584",2012,"10",8,"Sanikiluaq",NA,"M","qPCR","S_Guillou","ADN_20_04508","HL008","librairie_143_haplotypes615"
"S_20_03468","ARSQ_12_1312","G_20_03468","BELUGA","Delphinapterus","leucas",NA,NA,"M","SAN","Moore_Island_Qikittaluk","56.409","-79.499",2012,"10",8,"Sanikiluaq",NA,"M","qPCR","S_Guillou","ADN_20_04507","HL026","librairie_143_haplotypes615"
"S_20_03469","ARSQ_12_1316","G_20_03469","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SAN","Sanikiluaq","56.61667","-79.26667",2012,"10",26,"Sanikiluaq",NA,"M","qPCR","S_Guillou","ADN_20_04506","HL001","librairie_143_haplotypes615"
"S_20_03470","DL09_65","G_20_03470","BELUGA","Delphinapterus","leucas",NA,NA,"M","SHS","Island_Guindon","60.715","-69.562",2011,"11",9,"Quaqtaq",NA,"U","qPCR","S_Guillou","ADN_20_04505","HL001","librairie_143_haplotypes615"
"S_20_03471","DL_10142","G_20_03471","BELUGA","Delphinapterus","leucas",NA,NA,"F","SHS","Quaqtaq","61.597","-71.7",2010,"6",22,"Kuujjuaq",NA,"F","qPCR","S_Guillou","ADN_20_04504","HL022","librairie_143_haplotypes615"
"S_20_03472","DL09_68","G_20_03472","BELUGA","Delphinapterus","leucas",NA,NA,"F","SHS","Island_Guindon","60.715","-69.562",2011,"11",9,"Quaqtaq",NA,"U","qPCR","S_Guillou","ADN_20_04503","HL001","librairie_143_haplotypes615"
"S_20_03473","DL09_77","G_20_03473","BELUGA","Delphinapterus","leucas",NA,NA,"M","SHS","Quaqtaq","60.961","-69.714",2009,"10",11,"Tasiujaq",NA,"U","qPCR","S_Guillou","ADN_20_04502","HL022","librairie_143_haplotypes615"
"S_20_03474","DL09_64","G_20_03474","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SHS","Quaqtaq",NA,NA,2009,"6",15,"Quaqtaq",NA,"M","PCR","C_Bonnet","ADN_20_04501","HL001","librairie_143_haplotypes615"
"S_20_03475","DL2015_003_B","G_20_03475","BELUGA","Delphinapterus","leucas",NA,0,NA,"SLE","Sainte_Flavie","48.6127","-68.2287",2015,"7",17,"Saint_Laurent",NA,"M","qPCR","S_Guillou","ADN_20_02099","HL102","librairie_143_haplotypes615"
"S_20_03476","DL2011_002_F","G_20_03476","BELUGA","Delphinapterus","leucas","White",44,"F","SLE","Rimouski_est","48.7852777777778","-68.5427777777778",2011,"5",19,"Saint_Laurent",NA,"F","qPCR","C_Bonnet","ADN_20_05091","HL008","librairie_143_haplotypes615"
"S_20_03477","DL2010_007_B","G_20_03477","BELUGA","Delphinapterus","leucas","Grey",0,NA,"SLE","Sainte_Flavie","48.7238888888889","-68.0197222222222",2010,"7",31,"Saint_Laurent",NA,"F","qPCR","S_Guillou","ADN_20_01938","HL099","librairie_143_haplotypes615"
"S_20_03478","DL2010_007_F","G_20_03478","BELUGA","Delphinapterus","leucas","White",40,"F","SLE","Sainte_Flavie","48.7238888888889","-68.0197222222222",2010,"7",31,"Saint_Laurent",NA,"F","qPCR","C_Bonnet","ADN_20_01939","HL099","librairie_143_haplotypes615"
"S_20_03479","DL2010_008_B","G_20_03479","BELUGA","Delphinapterus","leucas",NA,0,NA,"SLE","Sainte_Flavie","48.6063888888889","-68.2411111111111",2010,"8",29,"Saint_Laurent",NA,"M","qPCR","C_Bonnet","ADN_20_02982","HL099","librairie_143_haplotypes615"
"S_20_03480","DL2010_008_F","G_20_03480","BELUGA","Delphinapterus","leucas","White",31,"F","SLE","Sainte_Flavie","48.6063888888889","-68.2411111111111",2010,"8",29,"Saint_Laurent",NA,"F","qPCR","S_Guillou","ADN_20_01940","HL099","librairie_143_haplotypes615"
"S_20_03481","DL2000_002_B","G_20_03481","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SLE","Tadoussac","48.1414","-69.7091",2000,"7",26,"Saint_Laurent",NA,"F","qPCR","S_Guillou","ADN_20_01936","HL099","librairie_143_haplotypes615"
"S_20_03482","DL2000_002_F","G_20_03482","BELUGA","Delphinapterus","leucas",NA,9,NA,"SLE","Tadoussac","48.1414","-69.7091",2000,"7",26,"Saint_Laurent",NA,"F","qPCR","C_Bonnet","ADN_20_01937","HL099","librairie_143_haplotypes615"
"S_20_03483","ARSQ_2011_1281","G_20_03483","BELUGA","Delphinapterus","leucas",NA,39,NA,"SAN","Snape_Island_Atankikiapik","55.7818155558698","-79.2964066951734",2011,"7",11,NA,"Tamy_Oqaituk","F","qPCR","S_Guillou","ADN_20_04942","HL004","librairie_143_haplotypes615"
"S_20_03484","B97_002","G_20_03484","BELUGA","Delphinapterus","leucas",NA,29,NA,"CSB","Pangnirtung_Imilit",NA,NA,1997,"7",9,NA,"JOHNNY_AKPALIALUK","M","qPCR","S_Guillou","ADN_20_04931","HL024","librairie_143_haplotypes615"
"S_20_03485","B94_22","G_20_03485","BELUGA","Delphinapterus","leucas",NA,11,NA,"SAN","Sanikiluaq",NA,NA,1994,"7",1,NA,"Lucassie_Ippak","M","qPCR","S_Guillou","ADN_20_05965","HL001","librairie_143_haplotypes615"
"S_20_03486","B92_47","G_20_03486","BELUGA","Delphinapterus","leucas",NA,4,"F","NHS","Lake_Harbour_Kimmirut",NA,NA,1992,"5",28,"Kimmirut","Sandy_Akavak","F","qPCR","C_Bonnet","ADN_20_02115","HL011","librairie_143_haplotypes615"
"S_20_03487","ARCH_2007_1156","G_20_03487","BELUGA","Delphinapterus","leucas",NA,26,NA,"NHB",NA,NA,NA,2007,"8",16,NA,"J_Ottokie","F","qPCR","S_Guillou","ADN_20_04656","HL006","librairie_143_haplotypes615"
"S_20_03488","ARCH_2001_1090","G_20_03488","BELUGA","Delphinapterus","leucas",NA,16,NA,"NHB","Native_Point",NA,NA,2001,"7",27,NA,"Mike_Netser","F","qPCR","S_Guillou","ADN_20_04875","HL003","librairie_143_haplotypes615"
"S_20_03489","ARIQ_DFO_2013_1039","G_20_03489","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SAN","Coats_Bay","56.23333","-79.5",2013,"2",15,NA,"Peter_Kattuk","M","qPCR","S_Guillou","ADN_20_04651","HL039","librairie_143_haplotypes615"
"S_20_03490","ARPG_2009_1402","G_20_03490","BELUGA","Delphinapterus","leucas",NA,NA,NA,"CSB","Pangnirtung",NA,NA,2009,"7",4,NA,NA,"M","qPCR","C_Bonnet","ADN_22_00184","HL011","librairie_143_haplotypes615"
"S_20_03491","ARAR_1999_1033","G_20_03491","BELUGA","Delphinapterus","leucas",NA,4,NA,"NWH","Arviat",NA,NA,1999,"8",11,NA,"Joe_Arloo","M","qPCR","S_Guillou","ADN_20_04642","HL003","librairie_143_haplotypes615"
"S_20_03492","ARAR_1999_1014","G_20_03492","BELUGA","Delphinapterus","leucas",NA,21,NA,"NWH","Arviat_Qiqiqtaarjuk",NA,NA,1999,"8",11,NA,"James_Karejaq","M","qPCR","C_Bonnet","ADN_20_04638","HL003","librairie_143_haplotypes615"
"S_20_03493","ARAR_2007_1162","G_20_03493","BELUGA","Delphinapterus","leucas",NA,13,NA,"NWH",NA,NA,NA,2007,"8",14,NA,"Thomas_Nitqoarsisi","M","qPCR","S_Guillou","ADN_20_04623","HL016","librairie_143_haplotypes615"
"S_20_03494","ARAR_2014_1324","G_20_03494","BELUGA","Delphinapterus","leucas",NA,13,NA,"NWH",NA,NA,NA,2014,"8",19,"Arviat","Andrew_Panigoniak","F","qPCR","C_Bonnet","ADN_20_04777",NA,"librairie_143_haplotypes615"
"S_20_03495","ARLH_2001_1036","G_20_03495","BELUGA","Delphinapterus","leucas",NA,11,NA,"NHS","Outpost_camp",NA,NA,2001,"11",9,NA,"Elijah_Padluq","M","qPCR","S_Guillou","ADN_20_05967","HL003","librairie_143_haplotypes615"
"S_20_03496","B94_31","G_20_03496","BELUGA","Delphinapterus","leucas",NA,11,"F","CSB","Clearwater_Fiord","66.5674","-67.4474",1994,"7",23,"Pangnirtung","HTA","M","qPCR","S_Guillou","ADN_20_05968","HL003","librairie_143_haplotypes615"
"S_20_03497","ARCH_2001_1106","G_20_03497","BELUGA","Delphinapterus","leucas",NA,1,"M","NHB","Nunaguluk",NA,NA,2001,"8",22,"Coral Harbour","Moses_Nakoolak","M","qPCR","S_Guillou","ADN_20_05969","HL003","librairie_143_haplotypes615"
"S_20_03498","ARAR_2010_1250","G_20_03498","BELUGA","Delphinapterus","leucas",NA,NA,NA,"NWH",NA,NA,NA,2010,"7",28,NA,"Joshua_Gibbons","M","qPCR","S_Guillou","ADN_20_05971","HL060","librairie_143_haplotypes615"
"S_20_03499","LH89_24","G_20_03499","BELUGA","Delphinapterus","leucas",NA,5,NA,"NHS","Pikiuliarjuit_Kimmirut","62.45","-69.43",1989,"7",1,NA,"Sandy_Akavak","M","qPCR","S_Guillou","ADN_20_05973","HL001","librairie_143_haplotypes615"
"S_20_03500","LH89_18","G_20_03500","BELUGA","Delphinapterus","leucas",NA,20,"F","NHS","Kimmirut_Airruja","62.36","-69.32",1989,"6",24,"Kimmirut","Josephie_Padluq",NA,NA,NA,"ADN_20_05975","HL003","librairie_143_haplotypes615"
"S_20_03501","LH89_6","G_20_03501","BELUGA","Delphinapterus","leucas",NA,6,NA,"NHS","Pikiuliarjuit_Kimmirut","62.43","-69.45",1989,"7",1,NA,"Sandy_Akavak","F","qPCR","S_Guillou","ADN_20_05977",NA,"librairie_143_haplotypes615"
"S_20_03502","LH89_5","G_20_03502","BELUGA","Delphinapterus","leucas",NA,NA,"F","NHS","Pikiuliarjuit_Kimmirut","62.34","-69.44",1989,"5",25,NA,"Tommy_Akavak","F","qPCR","S_Guillou","ADN_20_05979","HL003","librairie_143_haplotypes615"
"S_20_03503","B96_021","G_20_03503","BELUGA","Delphinapterus","leucas",NA,11,"M","NHS","Near_Kimmirut_Just_Island",NA,NA,1996,"11",23,"Kimmirut","SANDY_AKAVAK","M","qPCR","S_Guillou","ADN_20_05981","HL127","librairie_143_haplotypes615"
"S_20_03504","ARAR_2012_1289","G_20_03504","BELUGA","Delphinapterus","leucas",NA,NA,NA,"NWH","Arviat",NA,NA,2012,"8",23,NA,NA,"M","qPCR","S_Guillou","ADN_20_05983","HL003","librairie_143_haplotypes615"
"S_20_03505","ARJB_10_1001","G_20_03505","BELUGA","Delphinapterus","leucas",NA,NA,NA,"JAM","James_Bay",NA,NA,2010,"8",NA,NA,NA,"M","qPCR","S_Guillou","ADN_20_00983","HL008","librairie_143_haplotypes615"
"S_20_03506","ARNR_04_05","G_20_03506","BELUGA","Delphinapterus","leucas",NA,NA,NA,"SWH","Nelson_River","57.06494","-92.19655",2004,"7",27,"Churchill",NA,"M","qPCR","S_Guillou","ADN_20_00965","HL003","librairie_143_haplotypes615"
"S_20_03507","JBDL_07_03","G_20_03507","BELUGA","Delphinapterus","leucas",NA,NA,"F","JAM","Pointe_de_Repentigny","52.64","-78.856",2007,"8",14,"DFO_MPO",NA,"F","qPCR","S_Guillou","ADN_20_00973","HL008","librairie_143_haplotypes615"
"S_20_03508","PTT_10215","G_20_03508","BELUGA","Delphinapterus","leucas",NA,NA,NA,"NWH","Churchill","58.71","-94.195",1992,"7",4,"Churchill",NA,"M","qPCR","S_Guillou","ADN_20_01192","HL041","librairie_143_haplotypes615"
"S_20_03509","ARPG_07_01","G_20_03509","BELUGA","Delphinapterus","leucas",NA,NA,"F","CSB","Pangnirtung","66.2689","-67.1083",2007,"7",12,"Pangnirtung",NA,"F","qPCR","C_Bonnet","ADN_20_01163","HL040","librairie_143_haplotypes615"
